The tokenizer class you load from this checkpoint is not the same type as the class this function is called from. It may result in unexpected tokenization. 
The tokenizer class you load from this checkpoint is 'PreTrainedTokenizerFast'. 
The class this function is called from is 'LlamaTokenizerFast'.
You are using the default legacy behaviour of the <class 'transformers.models.llama.tokenization_llama_fast.LlamaTokenizerFast'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565 - if you loaded a llama tokenizer from a GGUF file you can ignore this message.
Token indices sequence length is longer than the specified maximum sequence length for this model (252852 > 2048). Running this sequence through the model will result in indexing errors
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/dongpeiyan/miniconda3/envs/rotation-quant-p0/lib/python3.9/site-packages/transformers/modeling_utils.py:4713: FutureWarning: `_is_quantized_training_enabled` is going to be deprecated in transformers 4.39.0. Please use `model.hf_quantizer.is_trainable` instead
  warnings.warn(
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s]The attention layers in this model are transitioning from computing the RoPE embeddings internally through `position_ids` (2D tensor with the indexes of the tokens), to using externally computed `position_embeddings` (Tuple of tensors, containing cos and sin). In v4.46 `position_ids` will be removed and `position_embeddings` will be mandatory.
(Eval) Layers:   6%|▋         | 1/16 [00:00<00:03,  4.87it/s](Eval) Layers:  19%|█▉        | 3/16 [00:00<00:01,  9.47it/s](Eval) Layers:  31%|███▏      | 5/16 [00:00<00:00, 11.43it/s](Eval) Layers:  44%|████▍     | 7/16 [00:00<00:00, 12.55it/s](Eval) Layers:  56%|█████▋    | 9/16 [00:00<00:00, 13.16it/s](Eval) Layers:  69%|██████▉   | 11/16 [00:00<00:00, 12.99it/s](Eval) Layers:  81%|████████▏ | 13/16 [00:01<00:00, 13.36it/s](Eval) Layers:  94%|█████████▍| 15/16 [00:01<00:00, 13.62it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 12.54it/s]
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353251.8260634, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 2432}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353251.9152212, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 2560}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353252.0048594, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 2688}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353252.0953667, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 2816}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353252.1851504, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 2944}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353252.274624, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 3072}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353252.3639426, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 3200}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353252.4538777, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 3328}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353252.5432036, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 3456}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353252.6324155, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 3584}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353252.7216387, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 3712}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353252.8110702, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 3840}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353252.9008453, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 3968}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353252.99029, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 4096}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353253.079357, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 4224}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353253.168111, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 4352}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353253.2569063, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 4480}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353253.3466878, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 4608}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353253.4357457, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 4736}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353253.524987, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 4864}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353253.6139746, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 4992}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353253.7032998, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 5120}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353253.7924836, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 5248}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353253.8818114, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 5376}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353253.9719048, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 5504}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353254.061113, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 5632}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353254.151882, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 5760}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353254.2414052, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 5888}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353254.3306735, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 6016}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353254.4199448, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 6144}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353254.5098915, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 6272}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353254.5994565, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 6400}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353254.6890194, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 6528}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353254.7800937, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 6656}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353254.86949, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 6784}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353254.9593024, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 6912}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353255.0487142, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 7040}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353255.1386368, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 7168}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353255.2275004, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 7296}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353255.3166213, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 7424}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353255.406018, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 7552}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353255.4950132, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 7680}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353255.5842535, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 7808}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353255.6733396, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 7936}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353255.7628071, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 8064}
{"stage": "sequential-round-coordinate", "pid": 2556899, "time": 1789353255.8699262, "cuda_visible_devices": "1", "allocated_gib": 3.247750759124756, "reserved_gib": 4.3359375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 8192}
{"stage": "sequential-round-train-nll", "pid": 2556899, "time": 1789353255.8897963, "cuda_visible_devices": "1", "allocated_gib": 2.802405834197998, "reserved_gib": 2.833984375, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 512}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:00, 15.40it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 16.27it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 16.67it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 16.49it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 16.67it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 16.62it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:00<00:00, 15.86it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 15.44it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 15.97it/s]
{"stage": "sequential-round-train-nll", "pid": 2556899, "time": 1789353257.8554847, "cuda_visible_devices": "1", "allocated_gib": 0.560706615447998, "reserved_gib": 2.166015625, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 2048}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01, 12.96it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 12.93it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 12.94it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 12.96it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 12.98it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 13.06it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:01<00:00, 13.19it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 13.19it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 13.08it/s]
{"stage": "sequential-round-train-nll", "pid": 2556899, "time": 1789353260.0844786, "cuda_visible_devices": "1", "allocated_gib": 0.6232218742370605, "reserved_gib": 2.232421875, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "step": 8192}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01, 13.40it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 13.41it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 12.72it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 12.93it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 12.79it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 12.93it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:01<00:00, 13.01it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 13.12it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 13.02it/s]
{"stage": "sequential-module-completed", "pid": 2556899, "time": 1789353262.3159626, "cuda_visible_devices": "1", "allocated_gib": 0.560706615447998, "reserved_gib": 2.169921875, "peak_allocated_gib": 4.029000759124756, "gpu_time_budget": null, "module": "model.layers.0.self_attn.o_proj", "completed": 1, "total": 16, "selected_train_nll": 2.6472935144882825, "elapsed_seconds": 12.670492302975617}
