The tokenizer class you load from this checkpoint is not the same type as the class this function is called from. It may result in unexpected tokenization. 
The tokenizer class you load from this checkpoint is 'PreTrainedTokenizerFast'. 
The class this function is called from is 'LlamaTokenizerFast'.
You are using the default legacy behaviour of the <class 'transformers.models.llama.tokenization_llama_fast.LlamaTokenizerFast'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565 - if you loaded a llama tokenizer from a GGUF file you can ignore this message.
Token indices sequence length is longer than the specified maximum sequence length for this model (252852 > 2048). Running this sequence through the model will result in indexing errors
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/dongpeiyan/miniconda3/envs/rotation-quant-p0/lib/python3.9/site-packages/transformers/modeling_utils.py:4713: FutureWarning: `_is_quantized_training_enabled` is going to be deprecated in transformers 4.39.0. Please use `model.hf_quantizer.is_trainable` instead
  warnings.warn(
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s]The attention layers in this model are transitioning from computing the RoPE embeddings internally through `position_ids` (2D tensor with the indexes of the tokens), to using externally computed `position_embeddings` (Tuple of tensors, containing cos and sin). In v4.46 `position_ids` will be removed and `position_embeddings` will be mandatory.
(Eval) Layers:   6%|▋         | 1/16 [00:00<00:02,  5.09it/s](Eval) Layers:  19%|█▉        | 3/16 [00:00<00:01,  9.69it/s](Eval) Layers:  31%|███▏      | 5/16 [00:00<00:00, 11.62it/s](Eval) Layers:  44%|████▍     | 7/16 [00:00<00:00, 12.65it/s](Eval) Layers:  56%|█████▋    | 9/16 [00:00<00:00, 13.19it/s](Eval) Layers:  69%|██████▉   | 11/16 [00:00<00:00, 13.56it/s](Eval) Layers:  81%|████████▏ | 13/16 [00:01<00:00, 13.77it/s](Eval) Layers:  94%|█████████▍| 15/16 [00:01<00:00, 13.88it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 12.80it/s]
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353697.6106853, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 2688}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353698.2882125, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 2816}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353698.9670122, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 2944}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353699.6450357, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 3072}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353700.3230124, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 3200}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353701.0008883, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 3328}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353701.6788766, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 3456}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353702.3571184, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 3584}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353703.0362885, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 3712}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353703.7141306, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 3840}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353704.3929892, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 3968}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353705.0722444, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 4096}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353705.750998, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 4224}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353706.4294896, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 4352}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353707.1071813, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 4480}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353707.7845223, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 4608}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353708.4625707, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 4736}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353709.1408124, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 4864}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353709.818709, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 4992}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353710.4986594, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 5120}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353711.1773593, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 5248}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353711.8550668, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 5376}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353712.5333102, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 5504}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353713.2111716, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 5632}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353713.889131, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 5760}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353714.567413, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 5888}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353715.2454484, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 6016}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353715.9246073, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 6144}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353716.602995, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 6272}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353717.2815413, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 6400}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353717.9593618, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 6528}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353718.6391518, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 6656}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353719.3190477, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 6784}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353719.9980874, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 6912}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353720.6770802, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 7040}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353721.3561482, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 7168}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353722.034038, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 7296}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353722.7127838, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 7424}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353723.3904448, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 7552}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353724.068819, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 7680}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353724.7476037, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 7808}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353725.425833, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 7936}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353726.103393, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 8064}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353726.8509097, "cuda_visible_devices": "1", "allocated_gib": 4.755639553070068, "reserved_gib": 7.80078125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 8192}
{"stage": "local-d-train-nll", "pid": 2586699, "time": 1789353726.9249806, "cuda_visible_devices": "1", "allocated_gib": 2.802436351776123, "reserved_gib": 2.861328125, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 0}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:00, 14.48it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 15.43it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 16.14it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 16.45it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 16.37it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 16.17it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:00<00:00, 15.52it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 15.19it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 15.62it/s]
{"stage": "local-d-train-nll", "pid": 2586699, "time": 1789353729.012348, "cuda_visible_devices": "1", "allocated_gib": 0.560737133026123, "reserved_gib": 2.185546875, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 512}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01, 12.30it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 12.71it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 12.87it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 12.91it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 12.93it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 12.91it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:01<00:00, 12.96it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 13.06it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 12.93it/s]
{"stage": "local-d-train-nll", "pid": 2586699, "time": 1789353731.3305378, "cuda_visible_devices": "1", "allocated_gib": 0.6232523918151855, "reserved_gib": 2.224609375, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 2048}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01, 12.41it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 12.49it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 12.50it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 12.68it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 12.82it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 12.90it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:01<00:00, 12.92it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 13.00it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 12.83it/s]
{"stage": "local-d-train-nll", "pid": 2586699, "time": 1789353733.6619267, "cuda_visible_devices": "1", "allocated_gib": 0.685767650604248, "reserved_gib": 2.306640625, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.0, "step": 8192}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01, 11.94it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 12.59it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 12.82it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 12.92it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 12.96it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 13.00it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:01<00:00, 12.84it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 12.92it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 12.85it/s]
{"stage": "local-d-rounding", "pid": 2586699, "time": 1789353736.5677412, "cuda_visible_devices": "1", "allocated_gib": 1.7795329093933105, "reserved_gib": 3.099609375, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.25, "channel": 1417, "fit_rows": 49152, "heldout_rows": 16384}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353737.4398544, "cuda_visible_devices": "1", "allocated_gib": 2.701486110687256, "reserved_gib": 6.099609375, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.25, "step": 128}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353738.1186702, "cuda_visible_devices": "1", "allocated_gib": 2.701486110687256, "reserved_gib": 6.099609375, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.25, "step": 256}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353738.7988474, "cuda_visible_devices": "1", "allocated_gib": 2.5139403343200684, "reserved_gib": 6.099609375, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.25, "step": 384}
{"stage": "local-d-coordinate", "pid": 2586699, "time": 1789353739.5446327, "cuda_visible_devices": "1", "allocated_gib": 2.5139403343200684, "reserved_gib": 6.099609375, "peak_allocated_gib": 7.318084239959717, "gpu_time_budget": null, "strength": 0.25, "step": 512}
