The tokenizer class you load from this checkpoint is not the same type as the class this function is called from. It may result in unexpected tokenization. 
The tokenizer class you load from this checkpoint is 'PreTrainedTokenizerFast'. 
The class this function is called from is 'LlamaTokenizerFast'.
You are using the default legacy behaviour of the <class 'transformers.models.llama.tokenization_llama_fast.LlamaTokenizerFast'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565 - if you loaded a llama tokenizer from a GGUF file you can ignore this message.
Token indices sequence length is longer than the specified maximum sequence length for this model (252852 > 2048). Running this sequence through the model will result in indexing errors
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/dongpeiyan/miniconda3/envs/rotation-quant-p0/lib/python3.9/site-packages/transformers/modeling_utils.py:4713: FutureWarning: `_is_quantized_training_enabled` is going to be deprecated in transformers 4.39.0. Please use `model.hf_quantizer.is_trainable` instead
  warnings.warn(
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s]The attention layers in this model are transitioning from computing the RoPE embeddings internally through `position_ids` (2D tensor with the indexes of the tokens), to using externally computed `position_embeddings` (Tuple of tensors, containing cos and sin). In v4.46 `position_ids` will be removed and `position_embeddings` will be mandatory.
(Eval) Layers:   6%|▋         | 1/16 [00:00<00:03,  4.99it/s](Eval) Layers:  19%|█▉        | 3/16 [00:00<00:01,  8.69it/s](Eval) Layers:  31%|███▏      | 5/16 [00:00<00:01, 10.25it/s](Eval) Layers:  44%|████▍     | 7/16 [00:00<00:00, 10.84it/s](Eval) Layers:  56%|█████▋    | 9/16 [00:00<00:00, 10.82it/s](Eval) Layers:  69%|██████▉   | 11/16 [00:01<00:00, 11.02it/s](Eval) Layers:  81%|████████▏ | 13/16 [00:01<00:00, 10.94it/s](Eval) Layers:  94%|█████████▍| 15/16 [00:01<00:00, 10.77it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 10.49it/s]
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701906.69881, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 2816}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701907.4639978, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 2944}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701908.2275188, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 3072}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701909.0008345, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 3200}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701909.7662544, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 3328}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701910.5305138, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 3456}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701911.2958019, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 3584}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701912.0602381, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 3712}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701912.8242803, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 3840}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701913.588329, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 3968}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701914.3531199, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 4096}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701915.1178682, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 4224}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701915.882383, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 4352}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701916.6450372, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 4480}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701917.408433, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 4608}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701918.1704144, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 4736}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701918.9327347, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 4864}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701919.6970756, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 4992}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701920.4621942, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 5120}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701921.226548, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 5248}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701921.9907851, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 5376}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701922.7554102, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 5504}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701923.5203207, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 5632}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701924.287571, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 5760}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701925.056311, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 5888}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701925.828786, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 6016}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701926.5942607, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 6144}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701927.3701558, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 6272}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701928.1431532, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 6400}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701928.9137375, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 6528}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701929.6881375, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 6656}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701930.4627705, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 6784}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701931.23201, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 6912}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701932.0063787, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 7040}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701932.7872274, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 7168}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701933.5567253, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 7296}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701934.3298495, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 7424}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701935.1074922, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 7552}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701935.8818293, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 7680}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701936.657042, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 7808}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701937.4358249, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 7936}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701938.2082636, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 8064}
{"stage": "sequential-round-coordinate", "pid": 3697102, "time": 1789701939.0432754, "cuda_visible_devices": "0", "allocated_gib": 4.771234035491943, "reserved_gib": 7.671875, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 8192}
{"stage": "sequential-round-train-nll", "pid": 3697102, "time": 1789701939.0957384, "cuda_visible_devices": "0", "allocated_gib": 2.802405834197998, "reserved_gib": 2.822265625, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 512}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:   6%|▋         | 1/16 [00:00<00:01,  8.84it/s](Eval) Layers:  19%|█▉        | 3/16 [00:00<00:01, 11.48it/s](Eval) Layers:  31%|███▏      | 5/16 [00:00<00:00, 11.98it/s](Eval) Layers:  44%|████▍     | 7/16 [00:00<00:00, 12.53it/s](Eval) Layers:  56%|█████▋    | 9/16 [00:00<00:00, 13.23it/s](Eval) Layers:  69%|██████▉   | 11/16 [00:00<00:00, 13.26it/s](Eval) Layers:  81%|████████▏ | 13/16 [00:01<00:00, 12.80it/s](Eval) Layers:  94%|█████████▍| 15/16 [00:01<00:00, 12.61it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 12.48it/s]
{"stage": "sequential-round-train-nll", "pid": 3697102, "time": 1789701941.550736, "cuda_visible_devices": "0", "allocated_gib": 0.560706615447998, "reserved_gib": 2.146484375, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 2048}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:   6%|▋         | 1/16 [00:00<00:01,  9.20it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01,  9.62it/s](Eval) Layers:  19%|█▉        | 3/16 [00:00<00:01,  9.35it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:01,  9.30it/s](Eval) Layers:  31%|███▏      | 5/16 [00:00<00:01,  9.48it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:01,  9.37it/s](Eval) Layers:  44%|████▍     | 7/16 [00:00<00:00,  9.39it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00,  9.37it/s](Eval) Layers:  56%|█████▋    | 9/16 [00:00<00:00,  9.48it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:01<00:00,  9.47it/s](Eval) Layers:  69%|██████▉   | 11/16 [00:01<00:00,  9.35it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:01<00:00,  9.09it/s](Eval) Layers:  81%|████████▏ | 13/16 [00:01<00:00,  9.23it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:01<00:00,  9.39it/s](Eval) Layers:  94%|█████████▍| 15/16 [00:01<00:00,  9.52it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00,  9.62it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00,  9.42it/s]
{"stage": "sequential-round-train-nll", "pid": 3697102, "time": 1789701944.4552853, "cuda_visible_devices": "0", "allocated_gib": 0.6232218742370605, "reserved_gib": 2.220703125, "peak_allocated_gib": 7.333678722381592, "gpu_time_budget": null, "module": "model.layers.0.mlp.down_proj", "step": 8192}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:   6%|▋         | 1/16 [00:00<00:01,  8.36it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01,  8.72it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:01,  9.63it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 10.53it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 10.79it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 10.96it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:01<00:00, 10.49it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:01<00:00, 10.47it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 10.67it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 10.46it/s]
